"climbRate","Sgz","'p'","'q'","curPitch","curRoll","absRoll","diffClb"
"-311","15","0.07","0.21","1.92","0","-8","-14"
"-289","-24","-0.19","-0.29","1.59","-0.5","-8","17"
"141","-25","-0.05","-0.04","1.1","-1.1","-9","6"
"182","-18","0.09","0.19","1.15","-1.1","-9","-10"
"-10","-15","0.15","0.15","1.37","-0.8","-9","-10"
"-186","-18","0.19","0.01","1.56","-0.5","-8","-10"
"-116","-24","0.11","-0.12","1.31","-0.2","-8","11"
"23","-24","-0.15","0.03","1.16","-0.6","-8","3"
"-58","-23","0.13","-0.14","1.21","-0.8","-9","3"
"-5","-24","0.19","0.01","1.13","-0.7","-9","7"
"45","-23","0.18","0.03","1.09","-0.2","-8","0"
"10","-21","0.04","0.06","1.13","0.2","-8","-3"
"-113","-25","-0.07","-0.16","0.97","-0.6","-8","21"
"280","-20","0","0.02","0.61","-0.7","-9","5"
"349","-11","0.1","0.11","0.56","-0.6","-9","2"
"273","2","0.06","0.14","0.68","-0.4","-8","-8"
"16","9","-0.07","0.15","0.97","-0.6","-9","-13"
"-75","8","0.03","-0.02","0.98","-0.6","-9","3"
"-99","7","0.19","0.09","1.06","-0.5","-8","-8"
"-150","5","0.2","0.05","1.08","-0.3","-8","-4"
"255","4","0.21","0.03","0.55","0.5","-8","11"
"78","18","-0.06","0.14","0.84","1","-7","-11"
"-152","15","-0.25","0.08","1.03","0.5","-8","-3"
"-135","6","-0.19","-0.02","0.95","-0.3","-8","7"
"-43","4","-0.13","0.16","0.88","-0.6","-8","3"
"-236","-1","-0.09","0.03","1.13","-0.8","-9","-10"
"-277","-8","0.12","-0.23","1.08","-0.7","-9","6"
"-21","-14","0.26","0.01","0.83","0.3","-8","2"
"31","-14","0.2","-0.19","0.71","0.5","-7","13"
"219","-11","0.21","-0.14","0.51","0.8","-7","13"
"245","-10","0.21","-0.06","0.49","0.8","-7","13"
"243","-5","0.05","0.02","0.57","1","-7","-6"
"200","-3","-0.05","0.26","0.67","1","-7","-14"
"-51","0","-0.19","0.2","0.96","0.8","-7","-22"
"-197","-3","-0.22","0.16","1.06","0.6","-7","-12"
"-54","-12","-0.11","-0.11","0.79","0.1","-8","11"
"67","-25","0.14","-0.04","0.67","0.5","-7","5"
"113","-14","-0.17","-0.04","0.6","0.6","-7","6"
"139","4","-0.1","0.09","0.61","-0.3","-8","-6"
"-100","5","-0.13","0.12","0.86","-0.6","-8","-10"
"-70","-12","0.17","-0.01","0.76","-0.8","-9","4"
"-39","-14","-0.09","-0.07","0.71","-0.2","-8","4"
"35","-14","-0.24","0.04","0.65","-0.5","-8","4"
"17","-13","-0.27","0.1","0.69","-0.9","-9","-2"
"-3","-15","-0.11","-0.01","0.67","-1.5","-9","5"
"81","-14","0.01","0.01","0.58","-1.6","-9","5"
"149","-5","0.47","0.11","0.53","-1","-9","1"
"4","-2","0.62","0.27","0.75","0.3","-8","-16"
"-238","-7","0.33","-0.27","0.86","1.2","-7","2"
"-50","-10","0.15","-0.05","0.67","1.6","-6","9"
"-103","-14","-0.39","0.05","0.77","1.4","-7","-4"
"-136","-16","-0.5","0.05","0.8","1","-7","-4"
"18","-28","0.1","-0.05","0.6","-0.9","-9","7"
"97","-27","0.24","-0.03","0.53","-0.7","-9","6"
"123","-26","0.25","0.12","0.53","-0.5","-8","1"
"63","-23","0.19","0.09","0.61","-0.1","-8","-6"
"14","-23","0.09","0.08","0.65","0.1","-8","-7"
"-172","-31","0.17","-0.02","0.81","0.5","-8","-4"
"76","-32","-0.06","-0.02","0.54","0.8","-7","4"
"116","-30","-0.21","-0.02","0.5","0.7","-7","3"
"18","-26","-0.29","-0.13","0.57","-0.5","-8","7"
"297","-14","0.14","-0.04","0.31","-0.9","-9","7"
"-76","8","-0.02","0.13","0.73","0.1","-8","-12"
"38","-5","-0.13","-0.05","0.54","-0.5","-8","7"
"-152","-14","0.13","-0.06","0.71","-0.7","-9","6"
"52","-16","-0.04","-0.01","0.53","-0.3","-8","3"
"71","-13","-0.16","0.03","0.52","-0.6","-9","1"
"104","-11","0.32","-0.05","0.46","-0.3","-8","7"
"82","-7","0.37","0.2","0.57","0.4","-8","-14"
"-120","-11","0.09","-0.01","0.66","1.1","-7","9"
"-84","-12","0.02","-0.07","0.63","1.1","-7","6"
"-67","-5","0.03","0.02","0.66","0.7","-7","-10"
"169","-16","-0.13","0.05","0.41","0.3","-8","0"
"-539","5","-0.36","0.14","1.79","0.4","-13","-6"
"-516","-18","-0.13","0.08","1.71","-0.4","-13","1"
"-500","-27","0.04","0.07","1.68","-0.4","-13","2"
"-203","-46","0.35","-0.08","1.23","0.3","-13","13"
"98","-47","0.25","-0.04","0.91","1.6","-11","4"
"203","-43","0.15","-0.01","0.76","1.9","-11","7"
"608","-14","-0.36","0.16","0.36","1.5","-12","-8"
"593","-12","-0.39","0.1","0.38","1.4","-12","-8"
"581","-10","-0.41","0.07","0.38","1.3","-12","-7"
"550","1","-0.5","0.13","0.4","0.9","-12","-4"
"139","17","-0.31","0.3","0.94","-0.3","-13","-18"
"-155","17","-0.09","0.32","1.28","-0.7","-14","-20"
"-173","11","0.1","0.13","1.16","-0.7","-14","3"
"247","13","0.12","-0.04","0.61","0.3","-13","10"
"188","29","-0.31","0.2","0.8","0.1","-13","-13"
"2","31","-0.49","0.24","1.02","-0.5","-13","-15"
"-194","28","-0.44","0.23","1.21","-1.3","-14","-13"
"-119","20","0.2","0.09","1.04","-1.7","-15","2"
"-272","12","0.45","0.2","1.25","-0.6","-13","-11"
"-536","-5","0.35","0.21","1.55","0.5","-13","-13"
"182","-34","-0.31","-0.16","0.56","0.8","-12","20"
"341","-31","-0.4","-0.15","0.39","0.5","-12","20"
"533","-18","-0.52","0.02","0.28","-0.3","-13","0"
"72","33","0.16","0.25","0.83","-1.8","-15","-14"
"-126","32","0.29","-0.06","0.97","-1.4","-14","-7"
"-76","30","0.39","0.08","0.9","-0.9","-14","1"
"-227","21","-0.02","0.13","1.08","0.2","-13","-6"
"-279","17","-0.23","0.14","1.13","0.1","-13","-6"
"-305","9","-0.46","0.08","1.12","-0.6","-13","2"
"-281","0","-0.55","-0.02","1.08","-1.5","-14","2"
"-151","-7","-0.46","0.01","0.92","-2.3","-15","8"
"170","-6","0.09","0.02","0.56","-3","-16","10"
"251","-4","0.24","0.01","0.48","-2.9","-16","10"
"257","11","0.43","0.17","0.54","-1.9","-15","-6"
"-394","2","-0.07","0.15","1.19","-0.2","-13","-7"
"-393","-23","-0.19","0.03","1.13","-0.7","-14","5"
"-104","-40","0.2","0","0.81","-1","-14","8"
"93","-40","0.35","0.04","0.62","0.3","-13","3"
"136","-36","0.27","0.14","0.59","0.8","-12","2"
"91","-32","-0.3","0.04","0.61","0.8","-12","3"
"418","-17","0.05","-0.03","0.24","-0.7","-14","10"
"538","-7","0.29","-0.02","0.12","-0.5","-13","10"
"542","5","0.49","0.21","0.23","0","-13","-15"
"118","18","0.2","0.28","0.69","1","-12","-25"
"-256","15","-0.53","0.02","0.93","0.6","-12","3"
"-279","8","-0.86","0.08","0.97","-0.7","-14","-2"
"-234","-4","-0.2","-0.09","0.86","-2.1","-15","12"
"-116","-9","0.62","0.13","0.82","-1.2","-14","-7"
"-238","-39","0.13","0.02","0.88","2.5","-11","3"
"-197","-44","-0.03","0.02","0.84","2.5","-10","3"
"-266","-55","-0.2","0.03","0.91","1.9","-11","2"
"512","-46","-0.16","-0.08","0.1","1.5","-12","13"
"442","-27","-0.27","0.46","0.38","1.1","-12","-34"
"109","-22","-0.34","0.36","0.68","0.8","-12","-31"
"-138","-34","0.45","-0.11","0.72","0.5","-13","9"
"-22","-34","0.33","0.1","0.67","2.4","-11","-5"
"-74","-37","-0.14","-0.03","0.66","2.6","-10","8"
"16","-38","-0.52","-0.01","0.59","1.7","-11","3"
"194","-32","-0.18","0.02","0.41","0.3","-13","5"
"305","-19","-0.02","0.05","0.32","0.2","-13","2"
"-381","-9","0.05","0.13","0.99","0.5","-12","-8"
"-395","-11","0.05","0.13","1","0.5","-12","-8"
"-465","-18","0.04","0.13","1.07","0.6","-12","-8"
"-441","-40","-0.24","-0.05","0.98","0.4","-13","8"
"-278","-64","-0.07","0.07","0.85","-1.1","-14","2"
"-179","-73","0.27","-0.11","0.69","-0.9","-14","17"
"136","-73","0.56","-0.05","0.42","0.2","-13","10"
"324","-63","-0.11","0.07","0.3","1","-12","-4"
"233","-47","-0.75","0.14","0.4","-1.1","-14","-9"
"33","-40","-0.02","-0.02","0.56","-2.5","-15","-5"
"204","-25","0.36","0.08","0.39","-0.8","-14","0"
"79","-15","-0.08","0.06","0.48","0","-13","6"
"143","-10","-0.2","0.07","0.44","-0.6","-13","1"
"157","-4","0.15","0.12","0.44","-0.7","-14","-5"
"-60","2","0.29","0.15","0.66","0.5","-12","-10"
"-349","-12","-0.29","0.12","0.91","0.7","-12","-8"
"-461","-27","-0.58","-0.11","0.96","-0.4","-13","4"
"-241","-39","-0.4","-0.05","0.73","-1.4","-14","12"
"193","-41","0.23","-0.05","0.33","-1.8","-15","14"
"497","-25","0.43","0.01","0.08","-0.7","-14","5"
"141","6","-0.4","0.15","0.46","-0.4","-13","-8"
"29","8","-0.61","0.15","0.56","-1.1","-14","-9"
"-381","-5","0.35","0.07","0.92","-1.9","-15","-7"
"-523","-26","0.7","0.14","1.07","0","-13","-10"
"-537","-39","0.66","0.07","1.03","1","-12","3"
"-514","-46","0.51","0.02","1","1.5","-12","4"
"-213","-65","-0.28","-0.11","0.67","1.8","-11","17"
"251","-64","-0.61","-0.12","0.25","0.4","-13","18"
"538","-54","-0.51","0.07","0.01","-0.6","-13","15"
"643","-40","-0.38","0.01","-0.08","-1.2","-14","9"
"739","-9","0.06","0.27","-0.09","-1.5","-14","-10"
"210","21","0.21","0.27","0.43","-0.9","-14","-21"
"-106","22","0.22","0.24","0.71","-0.6","-13","-20"
"-573","0","0.24","0.13","1.09","0.4","-13","-10"
"-618","-7","0.23","0.05","1.12","0.5","-12","-8"
"-690","-44","-0.15","0.03","1.15","0.8","-12","4"
"-666","-55","-0.28","0.04","1.14","0.6","-12","2"
"93","-74","-0.04","-0.24","0.32","-0.4","-13","35"
"684","-60","0.39","0.14","-0.11","0.1","-13","8"
"417","3","-0.15","0.14","0.2","1.6","-11","-12"
"185","35","-0.38","0.16","0.4","-0.9","-14","-9"
"59","38","-0.31","0.15","0.51","-1.4","-14","-9"
"-103","36","0.18","0.13","0.64","-1.7","-15","-5"
"-346","27","0.32","0.21","0.91","-0.7","-14","-19"
"-517","1","0.02","0.02","0.98","-0.2","-13","6"
"340","-11","0.1","-0.09","0.16","-0.4","-13","17"
"237","41","0.08","0.25","0.4","0.5","-12","-22"
"-120","42","0","0.28","0.73","0.6","-12","-23"
"-305","39","-0.07","0.27","0.9","0.5","-12","-24"
"-196","12","0.11","-0.06","0.66","0.1","-13","13"
"8","10","0.3","0.1","0.49","0.4","-13","12"
"-143","8","0.28","0.15","0.7","1.6","-11","-10"
"-394","-8","-0.08","0.08","0.91","2","-11","-6"
"-410","-25","-0.29","-0.03","0.86","1.6","-11","12"
"376","-31","0.04","0","0.14","0.4","-13","14"
"-24","48","-0.15","0.19","0.59","-0.5","-13","-11"
"-404","22","0.27","-0.03","0.87","-0.5","-13","7"
"-251","-1","0.12","0.05","0.75","0.9","-12","1"
"73","-5","-0.2","0.1","0.48","-0.6","-14","-3"
"36","-3","0.04","0.08","0.5","-1","-14","0"
"38","-1","0.24","0.17","0.51","-0.7","-14","-2"
"-112","-2","0.29","0.18","0.67","-0.1","-13","-11"
"-331","-13","0.03","0.13","0.85","0.4","-13","-6"
"-190","-36","0.06","-0.05","0.66","0.1","-13","12"
"100","-38","0.23","-0.04","0.4","0.5","-12","10"
"439","-5","-0.1","0.04","0.13","1.3","-12","1"
"310","29","-0.35","0.11","0.26","0.1","-13","-5"
"-514","3","0.38","0.08","1","-0.4","-13","-3"
"-448","-21","0.35","-0.01","0.9","0.8","-12","9"
"-165","-43","-0.21","0","0.66","1.3","-12","6"
"-82","-46","-0.39","0","0.58","0.8","-12","6"
"-26","-47","-0.42","-0.11","0.5","0.6","-12","13"
"403","0","0.18","0.15","0.19","-0.7","-14","-9"
"-69","15","0.07","0.17","0.63","0.3","-13","-12"
"-168","3","0.11","0.02","0.66","0.4","-13","4"
"-118","0","0.18","0.03","0.62","0.6","-12","4"
"-221","-7","-0.44","0.13","0.74","0.4","-13","-5"
"-286","-13","-0.87","0.11","0.8","-0.6","-14","-5"
"-110","-23","-0.22","-0.04","0.58","-2.2","-15","14"
"129","-22","0.41","0.06","0.39","-2","-15","6"
"226","-16","0.6","0.15","0.34","-0.9","-14","-3"
"-57","-6","0.07","0.11","0.6","1.5","-12","-7"
"-125","-10","-0.39","0.07","0.65","1.2","-12","-4"
"-123","-17","-0.56","0.04","0.62","-0.4","-13","6"
"2","-19","-0.23","0.03","0.5","-1.4","-14","6"
"152","-13","-0.05","0.07","0.39","-1.6","-14","2"
"154","-4","0.13","0.1","0.39","-1.6","-15","-2"
"-1","4","0.02","0.13","0.55","-1","-14","-7"
"-103","2","-0.1","0.16","0.64","-1.1","-14","-6"
"-218","-9","0.27","0.07","0.72","-0.9","-14","0"
"-256","-19","0.4","0.1","0.78","0.2","-13","-6"
"-294","-28","0.1","0.15","0.81","0.8","-12","-4"
"-353","-33","-0.28","0.1","0.86","0.7","-12","-6"
"-84","-44","-0.72","-0.13","0.52","-0.8","-14","21"
"118","-44","-0.65","-0.11","0.35","-1.5","-14","19"
"532","-33","-0.36","-0.04","-0.02","-2.5","-15","17"
"702","-23","-0.18","-0.07","-0.18","-2.8","-16","18"
"868","-9","0.06","-0.01","-0.32","-2.8","-16","14"
"932","13","0.34","0.35","-0.28","-2.5","-15","-8"
"571","31","0.47","0.33","0.11","-1.9","-15","-28"
"11","40","0.3","0.51","0.66","-1.2","-14","-37"
"-473","36","0.13","0.44","1.1","-1","-14","-40"
"-761","22","0.05","-0.08","1.18","-0.9","-14","6"
"-668","1","0.21","0.01","1.11","-0.7","-14","6"
"-547","-12","0.43","-0.07","0.96","-0.3","-13","15"
"-464","-19","0.5","0.09","0.94","0.1","-13","3"
"-287","-30","0.54","-0.12","0.69","1","-12","25"
"180","-32","-0.46","-0.03","0.33","1.3","-12","9"
"180","-26","-0.72","0.02","0.35","0","-13","2"
"343","-3","0.49","0.12","0.24","-0.8","-14","-6"
"304","4","0.7","0.12","0.27","-0.2","-13","-5"
"-44","11","0.3","0.19","0.62","1.6","-11","-16"
"-257","8","-0.04","0.11","0.81","1.8","-11","-16"
"-418","-6","-0.29","0.08","0.91","1.3","-12","-4"
"-462","-15","-0.28","0.09","0.96","1","-12","-5"
"-265","-31","-0.16","-0.11","0.69","0.6","-12","18"
"84","-34","-0.37","-0.18","0.36","-0.2","-13","21"
"370","-30","-0.14","-0.15","0.1","-0.5","-13","23"
"751","5","0.14","0.27","-0.12","-0.3","-13","-10"
"494","-17","0.03","0.15","0.06","0.2","-13","6"
"-31","23","-0.23","0.18","0.6","-0.5","-13","-13"
"-173","12","-0.02","0.04","0.67","-1.2","-14","4"
"-91","2","-0.07","0.08","0.6","-1","-14","0"
"-88","1","-0.09","0.08","0.6","-1","-14","0"
"-85","0","-0.11","0.08","0.6","-1.1","-14","1"
"74","-2","0.32","0.04","0.44","-0.8","-14","4"
"65","0","0.44","0.18","0.49","-0.4","-13","-7"
"-74","-1","0.37","0.13","0.61","0.4","-13","-7"
"-326","-14","-0.55","0.04","0.83","0.3","-13","-6"
"-288","-25","-0.86","0.03","0.76","-1.3","-14","6"
"-142","-32","-0.16","0.02","0.63","-2.4","-15","4"
"38","-34","0.67","0.03","0.46","-1.7","-15","10"
"145","-32","0.93","0.01","0.36","-0.6","-14","7"
"-43","-26","-0.28","0.23","0.62","1.8","-11","-16"
"-268","-30","-1.53","0.2","0.82","0.5","-12","-16"
"9","-40","-0.42","-0.11","0.44","-2.7","-16","21"
"220","-38","0.08","-0.1","0.25","-2.9","-16","21"
"488","-27","0.76","0.04","0.04","-2","-15","11"
"539","-17","0.83","0.04","0.02","-1.1","-14","4"
"487","0","0.33","0.13","0.1","0.2","-13","-7"
"259","13","-0.35","0.21","0.33","0.1","-13","-12"
"21","16","-0.48","0.24","0.58","-0.5","-13","-22"
"-260","13","-0.38","0.19","0.81","-1.3","-14","-16"
"-365","7","-0.08","0.19","0.89","-1.5","-14","-10"
"-51","-7","0.22","-0.04","0.52","-1","-14","13"
"100","-7","0.21","-0.05","0.38","-0.7","-14","13"
"220","-3","0.29","-0.03","0.29","-0.4","-13","8"
"-177","9","-0.27","0.2","0.73","-0.2","-13","-15"
"-344","4","-0.39","0.2","0.89","-0.6","-13","-15"
"-451","-20","-0.26","-0.08","0.91","-1.8","-15","2"
"-288","-29","-0.02","0.07","0.76","-2","-15","7"
"19","-38","0.24","-0.08","0.46","-1.1","-14","9"
"261","-33","0.23","-0.03","0.25","-0.6","-14","7"
"351","-27","0.31","-0.01","0.17","-0.3","-13","9"
"299","-8","0.06","0.02","0.23","0.5","-13","5"
"353","-2","0.01","0.01","0.18","0.5","-12","6"
"316","7","-0.08","0.11","0.26","0.5","-13","-10"
"-44","13","-0.14","0.16","0.59","-0.2","-13","-11"
"-349","-3","0.03","0.09","0.83","-0.3","-13","3"
"-10","-24","0.2","-0.01","0.5","0.4","-13","7"
"288","-9","-0.17","0.02","0.24","0.9","-12","4"
"264","-4","-0.27","0.15","0.32","0.6","-12","-13"
"208","-2","-0.33","0.2","0.36","0.5","-13","-9"
"32","1","-0.45","0.17","0.54","0","-13","-15"
"-387","-16","-0.01","0.11","0.87","-1.2","-14","1"
"-337","-32","0.28","0.05","0.82","-0.8","-14","2"
"-59","-44","0.31","-0.06","0.53","0.3","-13","12"
"191","-37","-0.22","0.04","0.33","0.8","-12","2"
"254","-24","-0.39","0.07","0.28","-0.6","-14","1"
"221","-13","-0.16","0.16","0.36","-1.3","-14","-12"
"-107","-9","0.09","0.13","0.64","-1","-14","-7"
"-18","-19","0.15","0.01","0.51","-0.6","-13","7"
"53","-16","-0.05","0.08","0.48","-0.3","-13","-4"
"33","-15","-0.17","0.1","0.5","-0.3","-13","-4"
"8","-15","-0.27","0.09","0.52","-0.5","-13","-4"
"-204","-19","-0.06","0.16","0.74","-1.1","-14","-9"
"-238","-21","0","0.17","0.77","-1.2","-14","-10"
"-65","-31","0.22","0.02","0.55","-0.5","-13","6"
"107","-30","0.1","0.05","0.39","-0.2","-13","8"
"141","-20","-0.25","0.13","0.41","-0.9","-14","-6"
"-142","-22","0.15","0.02","0.6","-1.2","-14","13"
"-47","-24","0.24","-0.01","0.53","-1","-14","8"
"25","-24","0.21","0.13","0.5","-0.7","-14","1"
"-43","-24","-0.13","0.11","0.57","-0.5","-13","-5"
"-50","-29","-0.02","0.05","0.54","-1.3","-14","6"
"60","-29","0.36","0.06","0.46","-0.8","-14","2"
"72","-24","0.3","0.08","0.46","0.5","-13","-3"
"6","-23","-0.04","0.09","0.53","0.9","-12","-6"
"-32","-27","0","0.05","0.53","-0.1","-13","3"
"121","-26","-0.29","0.03","0.39","-0.6","-14","5"
"269","-3","0.1","0.26","0.29","-1.6","-15","-3"
"-119","2","0.13","0.21","0.68","-1.1","-14","-15"
"-432","-20","0.18","0.12","0.93","-0.7","-14","-6"
"-434","-51","-0.03","-0.07","0.86","0.1","-13","12"
"-141","-62","-0.21","-0.22","0.53","-0.3","-13","30"
"129","-62","-0.26","-0.18","0.3","-0.5","-13","25"
"529","-38","-0.21","0.03","0.01","-1.6","-14","7"
"392","8","0.22","0.13","0.18","-1.5","-14","-6"
"98","26","0.12","0.15","0.46","-0.6","-13","-9"
"-235","19","0.15","0.12","0.75","-0.1","-13","-7"
"-357","10","0.15","0.16","0.87","0.3","-13","-9"
"-335","-30","0.48","0.11","1.4","-2","-9","-7"
"-280","-43","0.49","0.06","1.28","-0.7","-8","2"
"-258","-51","0.19","-0.07","1.23","-0.2","-7","2"
"270","-47","-0.03","-0.07","0.59","-0.1","-7","7"
"238","-8","-0.12","0.07","0.65","-0.6","-7","-6"
"-162","-2","0.09","-0.01","1.04","-0.8","-8","-4"
"-203","-7","0.14","-0.04","1.08","-0.6","-8","-4"
"-87","-14","0.02","0.05","0.94","0","-7","-3"
"51","-18","-0.22","-0.07","0.73","-0.6","-7","8"
"182","-14","-0.23","0.26","0.67","-1.1","-8","-6"
"-65","-9","0.3","0.06","0.86","0.3","-7","-5"
"-177","-16","0.05","0.03","0.96","1.1","-6","-3"
"-138","-26","-0.32","-0.05","0.86","0.7","-6","9"
"19","-28","-0.37","-0.06","0.7","-0.4","-7","5"
"212","-23","0.26","-0.1","0.46","-0.8","-8","11"
"350","-2","0.37","0.02","0.37","0.7","-6","-2"
"257","7","0.32","0.01","0.48","1.3","-6","-7"
"193","14","0.12","0.33","0.58","1.7","-5","-9"
"1","16","-0.02","0.23","0.85","1.8","-5","-30"
"-254","11","-0.23","-0.28","0.9","1.5","-5","9"
"-171","11","0.19","0.04","0.85","0.3","-7","-2"
"-187","8","0.22","0.03","0.87","0.6","-6","-2"
"-219","2","0.2","0.05","0.9","0.9","-6","-4"
"-225","2","0.19","0.06","0.91","0.9","-6","-4"
"35","-16","-0.27","-0.05","0.6","0.6","-6","6"
"46","-16","-0.28","-0.05","0.59","0.6","-6","6"
"57","-16","-0.29","-0.05","0.58","0.5","-6","5"
"13","-11","-0.24","0.01","0.66","-0.5","-7","-6"
"284","1","0.29","0.07","0.41","-0.6","-7","-10"
"136","9","0.45","0.09","0.54","0.5","-7","-9"
"25","11","0.46","0.09","0.65","1.1","-6","-9"
"-290","-9","-0.27","0.02","0.91","1.9","-5","-2"
"-297","-12","-0.34","0.02","0.92","1.7","-5","-2"
"-77","-39","-0.24","-0.11","0.64","-0.6","-8","12"
"247","-33","0.09","-0.07","0.34","-0.9","-8","9"
"2","-16","0.34","0.15","0.67","0.4","-7","-15"
"8","-17","0.28","0.01","0.6","1","-6","-1"
"26","-16","0.12","-0.02","0.58","1.4","-6","1"
"-102","-16","-0.04","0.05","0.71","1.4","-6","-5"
"-173","-26","-0.2","0.02","0.76","1.1","-6","-1"
"-155","-33","-0.32","-0.05","0.71","0.5","-7","6"
"-26","-37","-0.27","0","0.61","-0.6","-8","-1"
"-62","-38","0.24","0.06","0.66","-0.7","-8","-5"
"192","-33","0.14","-0.03","0.38","2.5","-5","3"
"250","-21","-0.17","-0.01","0.33","2.5","-5","1"
"-300","-22","-0.24","-0.05","0.82","0.9","-6","5"
"-334","-31","-0.24","-0.05","0.87","0.5","-7","-2"
"-240","-39","-0.28","0.02","0.77","0.1","-7","5"
"-118","-50","0.12","-0.08","0.63","-0.3","-7","9"
"110","-50","0.31","-0.06","0.43","0.4","-7","6"
"333","-17","-0.26","-0.02","0.23","0.4","-7","3"
"223","5","-0.14","0.09","0.37","-0.6","-7","-9"
"-52","10","0.14","0.13","0.64","-0.6","-8","-15"
"-298","-8","0.17","-0.01","0.8","0.4","-7","2"
"-207","-17","-0.1","0.02","0.74","0.6","-6","-5"
"-411","-30","-0.32","0.14","0.98","-0.3","-7","-20"
"-392","-62","0.19","-0.05","0.87","-0.8","-8","7"
"-315","-69","0.36","-0.05","0.8","-0.5","-7","6"
"-251","-77","0.38","0.02","0.76","0.3","-7","2"
"-247","-80","0.34","0.01","0.76","0.6","-6","0"
"13","-89","-0.04","-0.22","0.41","1.1","-6","30"
"372","-84","-0.26","-0.23","0.09","0.9","-6","26"
"551","-78","-0.35","-0.18","-0.06","0.6","-6","19"
"635","-43","-0.53","0.15","0.01","-0.9","-8","-16"
"454","-12","0.02","0.05","0.12","-2.2","-9","-2"
"400","7","0.46","0.06","0.18","-1.5","-8","-6"
"197","21","0.61","0.11","0.39","0","-7","-15"
"-26","23","0.58","0.37","0.71","0.5","-7","-43"
"-533","16","0.45","0.36","1.15","1.2","-6","-39"
"-738","-3","0.26","0.03","1.23","1.8","-5","-13"
"-709","-42","-0.27","-0.14","1.13","1.7","-5","7"
"-379","-65","-0.44","-0.1","0.82","0.7","-6","11"
"-29","-73","-0.29","-0.12","0.5","-0.3","-7","12"
"220","-71","-0.15","-0.15","0.25","-0.6","-8","19"
"417","-64","-0.15","-0.12","0.09","-0.8","-8","14"
"621","-42","0.16","0.17","0.03","-0.8","-8","-18"
"300","-22","0.38","0.14","0.3","0.1","-7","-15"
"171","-18","0.38","-0.05","0.39","0.5","-7","-11"
"128","-9","-0.1","0","0.4","1.2","-6","0"
"104","-4","-0.37","0.04","0.44","0.6","-6","-5"
"44","-1","-0.3","0.03","0.48","-0.7","-8","-2"
"56","4","0.26","0.02","0.47","-0.8","-8","0"
"-11","8","0.17","0.04","0.54","0.6","-6","-5"
"-61","7","0.07","0.05","0.58","0.8","-6","-5"
"-89","3","-0.23","-0.05","0.56","0.6","-6","10"
"75","3","-0.38","-0.02","0.44","-0.6","-8","4"
"131","11","-0.15","0.04","0.4","-1.7","-9","-2"
"63","15","0.13","0.06","0.48","-1.7","-9","-7"
"-304","-11","0.12","-0.02","0.78","0.3","-7","3"
"-242","-20","0.05","-0.05","0.71","0.5","-7","5"
"-150","-27","-0.15","-0.03","0.65","0.6","-6","-2"
"180","-21","-0.04","0.1","0.4","-2","-9","-15"
"114","-19","0.06","0.15","0.46","-1.9","-9","-12"
"-154","-21","0.24","0.1","0.69","-1.4","-8","-9"
"12","-27","0.39","-0.11","0.45","-0.6","-8","14"
"400","-15","0.46","0.18","0.15","1.1","-6","6"
"137","-3","0.22","0.1","0.43","2","-5","-12"
