"diffRollRate","diffDiffClb","SeTime1","SeTime2","SeTime3","SeTime4","SeTime5","SeTime6"
"-0.02","-0.2","0.024","0.024","0.024","0.023","0.023","0.023"
"-0.018","0","0.023","0.023","0.023","0.023","0.023","0.023"
"0.012","-0.2","0.024","0.024","0.024","0.024","0.024","0.024"
"-0.01","0.1","0.025","0.025","0.025","0.025","0.025","0.025"
"-0.015","-0.2","0.024","0.024","0.024","0.024","0.024","0.024"
"-0.014","0.2","0.021","0.021","0.021","0.021","0.021","0.024"
"-0.008","2.7","0.021","0.021","0.021","0.021","0.021","0.021"
"0.024","-0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"0.002","-0.2","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.008","-1.9","0.024","0.024","0.024","0.024","0.024","0.024"
"0.016","0.1","0.023","0.023","0.023","0.023","0.023","0.023"
"0.002","-0.2","0.022","0.023","0.023","0.023","0.023","0.023"
"-0.004","0","0.021","0.021","0.021","0.021","0.021","0.021"
"0.001","-0.1","0.02","0.019","0.019","0.019","0.019","0.019"
"0.001","-0.1","0.021","0.02","0.02","0.019","0.019","0.019"
"-0.001","-2.1","0.022","0.022","0.022","0.022","0.022","0.022"
"0.003","0.4","0.022","0.022","0.022","0.021","0.021","0.021"
"0.016","1.8","0.022","0.022","0.022","0.022","0.022","0.022"
"0.015","-1.9","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.005","0.2","0.023","0.023","0.023","0.023","0.023","0.023"
"-0.018","0.1","0.024","0.024","0.024","0.024","0.024","0.024"
"0.014","-0.5","0.023","0.023","0.023","0.023","0.023","0.023"
"0.025","0.9","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.001","0.3","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.008","-0.2","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.009","0","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.016","-0.3","0.019","0.019","0.019","0.018","0.018","0.018"
"-0.016","-0.6","0.019","0.019","0.019","0.019","0.019","0.019"
"0.004","0.7","0.019","0.019","0.019","0.019","0.019","0.019"
"0.013","-0.1","0.022","0.021","0.021","0.021","0.021","0.02"
"0.014","-2.4","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.01","2","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.008","0.4","0.022","0.022","0.022","0.022","0.022","0.022"
"0.012","0.3","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.015","0.2","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.014","0.1","0.022","0.02","0.02","0.02","0.02","0.02"
"-0.009","0.2","0.022","0.022","0.022","0.022","0.022","0.022"
"0.008","0.1","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.025","0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.02","-0.4","0.02","0.02","0.02","0.02","0.02","0.02"
"0.029","-0.3","0.024","0.024","0.024","0.022","0.022","0.021"
"-0.005","0","0.023","0.024","0.024","0.024","0.024","0.024"
"-0.011","1.7","0.024","0.024","0.024","0.024","0.024","0.024"
"-0.021","0.1","0.023","0.023","0.023","0.023","0.023","0.023"
"0.004","0.3","0.019","0.02","0.02","0.021","0.021","0.024"
"-0.01","-0.6","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.009","0","0.018","0.018","0.018","0.018","0.018","0.018"
"0.019","0","0.018","0.017","0.017","0.017","0.017","0.017"
"-0.022","0.4","0.02","0.021","0.021","0.021","0.021","0.021"
"-0.03","-0.1","0.02","0.021","0.021","0.021","0.021","0.021"
"-0.026","0.2","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.014","-1","0.018","0.018","0.018","0.018","0.018","0.018"
"0.023","-0.1","0.017","0.017","0.017","0.017","0.017","0.017"
"0.022","-0.1","0.018","0.018","0.018","0.018","0.018","0.017"
"0.02","-0.1","0.02","0.019","0.019","0.019","0.019","0.018"
"0.016","-1.1","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.012","-0.7","0.027","0.027","0.027","0.027","0.027","0.027"
"-0.024","2.3","0.025","0.025","0.025","0.025","0.025","0.025"
"-0.018","2","0.019","0.019","0.019","0.02","0.02","0.02"
"-0.016","-0.5","0.017","0.017","0.017","0.018","0.018","0.018"
"0.014","-0.3","0.017","0.017","0.017","0.017","0.017","0.017"
"0.019","-0.2","0.016","0.016","0.016","0.016","0.016","0.016"
"0.017","-0.2","0.021","0.02","0.02","0.019","0.019","0.018"
"-0.003","-2.7","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.031","0.3","0.023","0.023","0.023","0.023","0.023","0.023"
"-0.028","0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.005","-0.5","0.019","0.019","0.019","0.019","0.019","0.019"
"0.007","-0.4","0.019","0.019","0.019","0.019","0.019","0.019"
"0.02","0.1","0.018","0.018","0.018","0.018","0.018","0.018"
"0.016","0.9","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.016","0.8","0.023","0.023","0.023","0.023","0.023","0.023"
"-0.016","0.1","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.005","-0.9","0.04","0.04","0.04","0.04","0.04","0.04"
"0.004","-0.4","0.041","0.041","0.041","0.041","0.041","0.041"
"0.01","-0.2","0.042","0.042","0.042","0.042","0.042","0.042"
"-0.012","-0.8","0.042","0.045","0.045","0.045","0.045","0.045"
"-0.01","-0.6","0.04","0.04","0.04","0.04","0.04","0.04"
"-0.004","0.3","0.039","0.039","0.039","0.039","0.039","0.039"
"0.015","-0.2","0.038","0.039","0.039","0.039","0.039","0.039"
"0.013","0.2","0.037","0.037","0.037","0.037","0.037","0.037"
"-0.014","-1.1","0.04","0.04","0.04","0.04","0.04","0.04"
"-0.022","-0.9","0.036","0.036","0.036","0.036","0.036","0.036"
"-0.019","-0.1","0.038","0.038","0.038","0.038","0.038","0.038"
"0.009","0.4","0.038","0.038","0.038","0.038","0.038","0.038"
"0.015","-0.2","0.035","0.034","0.034","0.034","0.034","0.034"
"-0.008","-0.5","0.034","0.035","0.035","0.037","0.037","0.037"
"-0.015","-0.1","0.033","0.033","0.033","0.033","0.033","0.033"
"0.004","-0.2","0.036","0.036","0.036","0.036","0.036","0.036"
"-0.002","-0.2","0.029","0.029","0.029","0.029","0.029","0.029"
"0.007","-0.3","0.029","0.029","0.029","0.029","0.029","0.029"
"0.006","-0.3","0.03","0.03","0.03","0.03","0.03","0.03"
"-0.02","-0.2","0.033","0.033","0.033","0.033","0.033","0.033"
"0","-0.4","0.034","0.034","0.034","0.034","0.034","0.034"
"0.015","-0.3","0.033","0.033","0.033","0.033","0.033","0.033"
"0.003","-0.1","0.032","0.032","0.032","0.032","0.032","0.032"
"0.016","-0.4","0.027","0.027","0.027","0.027","0.027","0.027"
"-0.01","-1.4","0.031","0.031","0.031","0.031","0.031","0.031"
"-0.021","-0.2","0.031","0.031","0.031","0.031","0.031","0.031"
"0.001","-0.2","0.031","0.031","0.031","0.031","0.031","0.031"
"0.017","1.1","0.024","0.024","0.024","0.024","0.024","0.024"
"0.008","-1.3","0.024","0.024","0.024","0.024","0.024","0.024"
"0.001","0.2","0.032","0.032","0.032","0.032","0.032","0.032"
"-0.013","4.8","0.031","0.031","0.031","0.031","0.031","0.031"
"-0.012","-0.5","0.031","0.031","0.031","0.031","0.031","0.031"
"-0.012","-1.5","0.029","0.03","0.03","0.031","0.031","0.031"
"-0.015","0.3","0.026","0.026","0.026","0.026","0.026","0.027"
"0.02","0.6","0.025","0.025","0.025","0.025","0.025","0.025"
"0.03","0.7","0.023","0.023","0.023","0.023","0.023","0.023"
"0.026","-0.8","0.026","0.026","0.026","0.026","0.026","0.025"
"-0.017","-0.2","0.026","0.026","0.026","0.026","0.026","0.026"
"-0.017","-0.2","0.026","0.026","0.026","0.026","0.026","0.026"
"-0.002","-0.1","0.026","0.026","0.026","0.026","0.026","0.026"
"0.009","-0.2","0.026","0.026","0.026","0.026","0.026","0.025"
"0.001","0.1","0.028","0.028","0.028","0.028","0.028","0.028"
"-0.009","-0.2","0.028","0.028","0.028","0.028","0.028","0.028"
"-0.005","-0.2","0.024","0.024","0.024","0.026","0.026","0.026"
"-0.003","1.4","0.024","0.024","0.024","0.024","0.024","0.024"
"0.019","-0.1","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.002","-0.1","0.025","0.024","0.024","0.024","0.024","0.024"
"-0.01","1.4","0.028","0.028","0.028","0.028","0.028","0.028"
"-0.013","0.5","0.022","0.022","0.022","0.022","0.022","0.024"
"0.023","0.6","0.019","0.019","0.019","0.019","0.019","0.019"
"0.022","-0.3","0.02","0.02","0.02","0.02","0.02","0.019"
"0.003","-3","0.025","0.024","0.024","0.024","0.024","0.024"
"-0.007","0.1","0.025","0.025","0.025","0.028","0.028","0.028"
"-0.003","-1.4","0.021","0.021","0.021","0.021","0.021","0.022"
"0.013","-0.6","0.019","0.019","0.019","0.019","0.019","0.019"
"0.011","-0.2","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.014","-0.2","0.023","0.022","0.022","0.022","0.022","0.022"
"-0.011","-1.9","0.024","0.024","0.024","0.024","0.024","0.024"
"0.002","-0.1","0.024","0.024","0.024","0.024","0.024","0.024"
"0.004","-0.4","0.022","0.022","0.022","0.022","0.022","0.022"
"0.011","0.5","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.015","-1.1","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.013","0.3","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.002","0.1","0.02","0.02","0.02","0.02","0.02","0.021"
"0.025","1","0.023","0.023","0.023","0.023","0.023","0.023"
"0.024","-0.6","0.02","0.02","0.02","0.02","0.02","0.02"
"0.004","-0.3","0.022","0.021","0.021","0.021","0.021","0.021"
"-0.035","-0.4","0.024","0.024","0.024","0.024","0.024","0.024"
"-0.032","0","0.025","0.025","0.025","0.025","0.025","0.025"
"-0.014","-1.4","0.022","0.022","0.022","0.023","0.023","0.024"
"0.031","-0.2","0.022","0.022","0.022","0.022","0.022","0.022"
"0.03","-0.1","0.022","0.022","0.022","0.022","0.022","0.022"
"0.033","0.1","0.02","0.02","0.02","0.022","0.022","0.024"
"-0.032","-2.9","0.021","0.021","0.021","0.023","0.023","0.023"
"-0.031","0.8","0.018","0.019","0.019","0.019","0.019","0.02"
"-0.022","1.4","0.016","0.016","0.016","0.016","0.016","0.016"
"0.007","-0.1","0.017","0.016","0.016","0.016","0.016","0.016"
"-0.002","-0.5","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.003","0","0.024","0.024","0.024","0.024","0.024","0.024"
"0.005","1.9","0.02","0.021","0.021","0.021","0.021","0.021"
"0.003","-0.1","0.018","0.017","0.017","0.017","0.017","0.017"
"-0.011","0.3","0.023","0.023","0.023","0.023","0.023","0.023"
"0.003","-0.1","0.023","0.023","0.023","0.023","0.023","0.023"
"0.001","0","0.018","0.018","0.018","0.018","0.018","0.019"
"-0.005","0","0.018","0.018","0.018","0.018","0.018","0.018"
"0.008","-3.7","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.003","-2.7","0.023","0.023","0.023","0.023","0.023","0.023"
"-0.009","-2.7","0.025","0.025","0.025","0.025","0.025","0.025"
"-0.009","-0.2","0.018","0.018","0.018","0.02","0.02","0.021"
"0.004","2.6","0.017","0.017","0.017","0.017","0.017","0.017"
"0.013","2.5","0.015","0.015","0.015","0.015","0.015","0.015"
"0.004","0","0.018","0.018","0.018","0.017","0.017","0.017"
"-0.017","0.5","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.024","-2.1","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.023","0.2","0.025","0.025","0.025","0.025","0.025","0.023"
"0.008","4.5","0.017","0.017","0.017","0.017","0.017","0.017"
"0.019","2.6","0.015","0.015","0.015","0.015","0.015","0.015"
"-0.002","0.3","0.021","0.021","0.021","0.021","0.021","0.019"
"-0.009","0","0.022","0.022","0.022","0.022","0.022","0.022"
"0.001","-2.1","0.021","0.021","0.021","0.021","0.021","0.021"
"0.016","0","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.002","-0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.012","0.2","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.022","3.6","0.017","0.017","0.017","0.017","0.017","0.017"
"0.014","-0.3","0.016","0.016","0.016","0.016","0.016","0.016"
"-0.006","0.2","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.007","0.9","0.021","0.021","0.021","0.021","0.021","0.021"
"0.009","4.9","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.01","0.1","0.018","0.019","0.019","0.02","0.02","0.022"
"-0.008","4.3","0.017","0.017","0.017","0.017","0.017","0.017"
"-0.017","1.6","0.015","0.015","0.015","0.015","0.015","0.015"
"0.001","-2","0.022","0.022","0.022","0.022","0.022","0.022"
"0.01","0","0.021","0.021","0.021","0.021","0.021","0.021"
"0.001","-0.3","0.019","0.019","0.019","0.019","0.019","0.019"
"0.01","-0.1","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.01","-2.6","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.021","0.3","0.018","0.018","0.018","0.018","0.018","0.018"
"0","0","0.018","0.018","0.018","0.018","0.018","0.018"
"0.008","0.8","0.02","0.019","0.019","0.019","0.019","0.019"
"0.008","-0.5","0.022","0.022","0.022","0.022","0.022","0.022"
"0.016","0.7","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.009","1.4","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.009","0.2","0.018","0.018","0.018","0.018","0.018","0.019"
"-0.018","-0.9","0.017","0.017","0.017","0.017","0.017","0.017"
"0.01","-0.3","0.017","0.017","0.017","0.017","0.017","0.017"
"0.015","0.5","0.02","0.019","0.019","0.019","0.019","0.019"
"-0.004","-0.2","0.023","0.023","0.023","0.023","0.023","0.023"
"-0.004","0.1","0.017","0.017","0.017","0.017","0.017","0.017"
"0.009","0","0.017","0.017","0.017","0.017","0.017","0.017"
"-0.002","1.5","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.005","2.5","0.021","0.021","0.021","0.021","0.021","0.021"
"0.013","0.2","0.017","0.018","0.018","0.018","0.018","0.018"
"0.013","-0.2","0.016","0.017","0.017","0.017","0.017","0.018"
"0.012","0","0.015","0.015","0.015","0.015","0.015","0.015"
"-0.014","-0.3","0.016","0.016","0.016","0.016","0.016","0.016"
"-0.014","-0.1","0.019","0.018","0.018","0.018","0.018","0.018"
"-0.028","-1","0.019","0.019","0.019","0.019","0.019","0.019"
"0.01","-0.6","0.02","0.02","0.02","0.02","0.02","0.02"
"0.017","-3.2","0.022","0.022","0.022","0.022","0.022","0.022"
"0.002","5.8","0.019","0.019","0.019","0.019","0.019","0.019"
"0","0.7","0.017","0.017","0.017","0.017","0.017","0.017"
"-0.011","0.3","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.011","-0.2","0.019","0.019","0.019","0.019","0.019","0.018"
"-0.032","-1","0.021","0.021","0.021","0.021","0.021","0.021"
"0.02","2.9","0.019","0.019","0.019","0.019","0.019","0.019"
"0.027","-0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"0.025","-0.4","0.02","0.02","0.02","0.02","0.02","0.019"
"0.021","-1.6","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.018","0.1","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.023","0.4","0.018","0.018","0.018","0.018","0.018","0.018"
"0.014","0.3","0.018","0.018","0.018","0.018","0.018","0.018"
"0.016","-0.2","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.012","-0.4","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.01","0.2","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.015","-0.2","0.017","0.017","0.017","0.017","0.017","0.018"
"0.03","-1","0.017","0.017","0.017","0.017","0.017","0.017"
"0.002","-0.4","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.003","-0.1","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.005","-3.7","0.022","0.022","0.022","0.021","0.021","0.021"
"0.008","0","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.009","0","0.02","0.02","0.02","0.02","0.02","0.02"
"0.009","0","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.01","-0.9","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.007","0","0.02","0.02","0.02","0.02","0.02","0.02"
"0.006","-0.1","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.004","0","0.02","0.02","0.02","0.02","0.02","0.02"
"0.008","0.1","0.017","0.017","0.017","0.017","0.017","0.017"
"-0.011","0","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.009","0","0.018","0.018","0.018","0.018","0.018","0.018"
"0.013","-0.4","0.018","0.018","0.018","0.019","0.019","0.02"
"0.011","2.3","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.006","-0.4","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.025","-1.2","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.026","3.8","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.024","-0.9","0.019","0.019","0.019","0.019","0.019","0.019"
"0.002","0.6","0.021","0.021","0.021","0.021","0.021","0.021"
"0.012","0.5","0.02","0.02","0.02","0.02","0.02","0.02"
"0.012","0","0.02","0.02","0.02","0.02","0.02","0.02"
"0.012","0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"0.026","2","0.018","0.018","0.018","0.018","0.018","0.018"
"0.018","-0.6","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.019","1.5","0.019","0.018","0.018","0.018","0.018","0.018"
"-0.01","0","0.019","0.019","0.019","0.019","0.019","0.019"
"0","-1.3","0.02","0.02","0.02","0.02","0.02","0.02"
"0.001","0.5","0.021","0.021","0.021","0.021","0.021","0.02"
"-0.013","-1.1","0.02","0.021","0.021","0.021","0.021","0.021"
"-0.015","0.6","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.012","-1.3","0.014","0.014","0.014","0.014","0.014","0.014"
"0.022","-0.3","0.015","0.014","0.014","0.014","0.014","0.014"
"0.027","0.5","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.006","-3.9","0.025","0.025","0.025","0.025","0.025","0.025"
"-0.036","-1.3","0.018","0.02","0.02","0.022","0.022","0.024"
"-0.032","6.8","0.017","0.017","0.017","0.017","0.017","0.017"
"0.004","0.4","0.021","0.021","0.021","0.021","0.021","0.021"
"0.01","3","0.016","0.016","0.016","0.016","0.016","0.016"
"0.009","-1.4","0.017","0.017","0.017","0.017","0.017","0.016"
"0.002","0","0.046","0.046","0.046","0.046","0.046","0.046"
"0.002","-0.5","0.043","0.043","0.043","0.043","0.043","0.046"
"-0.001","-0.9","0.04","0.04","0.04","0.04","0.04","0.04"
"-0.002","-0.2","0.043","0.043","0.043","0.043","0.043","0.043"
"-0.001","0.9","0.043","0.043","0.043","0.043","0.043","0.043"
"0.006","-1","0.033","0.033","0.033","0.033","0.033","0.033"
"-0.007","-0.2","0.04","0.04","0.04","0.04","0.04","0.04"
"0.005","-0.3","0.04","0.04","0.04","0.04","0.04","0.04"
"-0.002","0","0.04","0.04","0.04","0.04","0.04","0.04"
"0.011","1.5","0.032","0.032","0.032","0.032","0.032","0.032"
"-0.005","0.3","0.035","0.035","0.035","0.035","0.035","0.035"
"-0.014","-0.2","0.033","0.033","0.033","0.033","0.033","0.033"
"0.004","-0.2","0.033","0.033","0.033","0.033","0.033","0.033"
"-0.004","0","0.034","0.034","0.034","0.034","0.034","0.034"
"0.006","1.2","0.03","0.03","0.03","0.03","0.03","0.03"
"0.004","-0.3","0.032","0.032","0.032","0.032","0.032","0.032"
"-0.008","-1.2","0.031","0.033","0.033","0.033","0.033","0.033"
"-0.022","1.4","0.029","0.029","0.029","0.029","0.029","0.029"
"0.003","-0.4","0.029","0.028","0.028","0.028","0.028","0.028"
"0.008","0.8","0.032","0.032","0.032","0.032","0.032","0.032"
"-0.002","-0.2","0.028","0.028","0.028","0.028","0.028","0.028"
"0.004","-0.2","0.028","0.029","0.029","0.029","0.029","0.029"
"-0.005","-0.4","0.026","0.026","0.026","0.026","0.026","0.026"
"-0.005","0.2","0.026","0.026","0.026","0.026","0.026","0.027"
"0.004","0","0.027","0.027","0.027","0.027","0.027","0.027"
"0.007","-0.1","0.026","0.026","0.026","0.026","0.026","0.026"
"0.005","-0.2","0.027","0.028","0.028","0.028","0.028","0.028"
"-0.007","1.7","0.024","0.024","0.024","0.024","0.024","0.024"
"-0.008","-0.8","0.025","0.025","0.025","0.026","0.026","0.026"
"-0.013","1.4","0.025","0.025","0.025","0.025","0.025","0.025"
"-0.017","-0.7","0.025","0.025","0.025","0.025","0.025","0.025"
"0.007","0.3","0.024","0.024","0.024","0.024","0.024","0.024"
"0.001","-0.1","0.024","0.024","0.024","0.024","0.024","0.024"
"-0.01","-0.2","0.024","0.024","0.024","0.024","0.024","0.024"
"-0.008","1.4","0.023","0.023","0.023","0.023","0.023","0.023"
"-0.002","-0.1","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.002","1.5","0.023","0.023","0.023","0.023","0.023","0.022"
"-0.011","0.5","0.022","0.022","0.022","0.022","0.022","0.023"
"-0.011","-0.2","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.015","0.5","0.023","0.023","0.023","0.023","0.023","0.022"
"0.004","0.3","0.023","0.023","0.023","0.023","0.023","0.023"
"0.004","0","0.021","0.023","0.023","0.023","0.023","0.023"
"0.013","1.6","0.02","0.02","0.02","0.02","0.02","0.02"
"0.002","-0.2","0.023","0.023","0.023","0.023","0.023","0.021"
"-0.016","-0.3","0.024","0.024","0.024","0.024","0.024","0.024"
"0.003","-2","0.019","0.019","0.019","0.019","0.019","0.019"
"0.003","0.2","0.021","0.021","0.021","0.021","0.021","0.021"
"0.012","1.1","0.02","0.02","0.02","0.02","0.02","0.02"
"0.011","-0.4","0.021","0.021","0.021","0.021","0.021","0.02"
"-0.011","-2","0.023","0.023","0.023","0.023","0.023","0.023"
"-0.01","0.1","0.023","0.023","0.023","0.023","0.023","0.023"
"-0.01","-0.3","0.021","0.023","0.023","0.023","0.023","0.023"
"-0.013","-1.2","0.021","0.021","0.021","0.021","0.021","0.021"
"0.008","0.1","0.02","0.021","0.021","0.021","0.021","0.021"
"0.01","-0.1","0.021","0.021","0.021","0.021","0.021","0.021"
"0.003","0.4","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.006","0.2","0.023","0.023","0.023","0.023","0.023","0.023"
"-0.024","0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.006","1.1","0.019","0.019","0.019","0.019","0.019","0.019"
